ID,Age,Height,Weight,Sex,Total,Sport
5140,20,189.0,72.0,M,0,Fencing
5141,20,154.0,52.0,F,0,Judo
5142,23,175.0,73.0,M,1,Judo
5143,23,177.0,69.0,M,0,Athletics
5144,25,180.0,74.0,M,0,Sailing
5145,26,168.0,63.0,F,0,Sailing
5146,28,192.0,75.0,M,1,Fencing
5147,27,179.0,73.0,M,0,Sailing
5148,30,182.0,68.0,F,0,Water Polo
5149,24,172.0,,M,0,Gymnastics - Artistic
5150,23,190.0,75.0,M,0,Athletics
5151,32,210.0,112.0,M,0,Basketball
5152,24,190.0,83.0,M,0,Handball
5153,29,183.0,72.0,F,0,Basketball
5154,35,178.0,68.0,F,0,Fencing
5155,22,190.0,74.0,M,0,Athletics
5156,32,165.0,,M,0,Boxing
5157,23,170.0,102.0,F,0,Athletics
5158,22,188.0,86.0,M,0,Swimming
5159,31,163.0,,F,0,Trampoline
5160,19,179.0,75.0,M,0,Athletics
5161,23,183.0,75.0,M,0,Athletics
5162,21,174.0,,F,0,Gymnastics - Rhythmic
5163,31,189.0,85.0,M,0,Basketball
5164,27,163.0,54.0,F,0,Diving
5165,27,174.0,65.0,F,0,Canoe Sprint
5166,26,178.0,70.0,F,0,Tennis
5167,22,180.0,69.0,F,0,Rowing
5168,32,175.0,55.0,F,0,Equestrian
5169,27,182.0,64.0,F,0,Basketball
5170,25,196.0,80.0,M,0,Athletics
5171,22,170.0,66.0,F,0,Football
5172,32,165.0,67.0,F,0,Sailing
5173,32,188.0,79.0,M,0,Hockey
5174,17,176.0,,F,0,Gymnastics - Rhythmic
5175,21,165.0,74.0,F,0,Archery
5176,34,168.0,61.0,F,0,Beach Volleyball
5177,28,170.0,73.0,M,0,Wrestling
5178,24,176.0,64.0,F,0,Athletics
5179,24,182.0,75.0,M,0,Modern Pentathlon
5180,23,183.0,76.0,F,0,Rowing
5181,23,176.0,58.0,F,0,Swimming
5182,20,170.0,60.0,F,0,Football
5183,30,174.0,54.0,F,0,Cycling - Mountain Bike
5184,33,175.0,65.0,M,0,Table Tennis
5185,26,179.0,75.0,M,0,Rowing
5186,21,177.0,75.0,M,0,Sailing
5187,23,184.0,78.0,M,0,Fencing
5188,32,176.0,74.0,F,0,Handball
5189,26,202.0,92.0,M,2,Swimming
5190,23,165.0,56.0,F,0,Football
5191,26,180.0,75.0,M,0,Badminton
5192,21,173.0,73.0,F,1,Swimming
5193,22,165.0,65.0,M,0,Football
5194,39,184.0,79.0,F,0,Rowing
5195,27,178.0,70.0,F,0,Handball
5196,23,178.0,68.0,M,0,Athletics
5197,23,178.0,65.0,M,0,Athletics
5198,25,182.0,88.0,M,1,Cycling - Track
5199,21,169.0,69.0,F,0,Rowing
5200,25,179.0,64.0,M,0,Athletics
5201,28,183.0,79.0,M,0,Hockey
5202,22,182.0,81.0,M,0,Sailing
5203,26,191.0,84.0,M,0,Athletics
5204,29,180.0,95.0,M,0,Athletics
5205,33,183.0,93.0,F,0,Athletics
5206,26,178.0,64.0,F,0,Handball
5207,20,170.0,,M,1,Gymnastics - Artistic
5208,26,164.0,52.0,M,0,Athletics
5209,36,193.0,98.0,M,1,Swimming
5210,24,174.0,60.0,F,0,Hockey
5211,26,188.0,85.0,M,0,Fencing
5212,25,168.0,60.0,F,0,Hockey
5213,25,174.0,60.0,M,0,Athletics
5214,39,167.0,57.0,F,0,Table Tennis
5215,30,172.0,60.0,F,0,Table Tennis
5216,22,175.0,65.0,F,0,Swimming
5217,28,166.0,51.0,F,0,Table Tennis
5218,27,170.0,55.0,F,0,Canoe Slalom
5219,22,192.0,78.0,M,0,Athletics
5220,22,176.0,,F,0,Boxing
5221,26,182.0,76.0,M,0,Shooting
5222,27,181.0,110.0,F,0,Athletics
5223,23,180.0,59.0,F,0,Athletics
5224,26,168.0,60.0,F,0,Sailing
5225,23,174.0,70.0,F,0,Athletics
5226,20,170.0,64.0,F,0,Badminton
5227,31,177.0,67.0,F,0,Fencing
5228,30,172.0,67.0,F,0,Tennis
5229,23,157.0,50.0,F,0,Shooting
5230,26,160.0,53.0,F,0,Table Tennis
5231,23,186.0,84.0,M,0,Canoe Sprint
5232,27,166.0,51.0,F,0,Table Tennis
5233,25,177.0,70.0,F,0,Basketball
5234,30,164.0,55.0,M,0,Wrestling
5235,22,180.0,130.0,F,0,Athletics
5236,24,174.0,65.0,F,1,Table Tennis
5237,22,199.0,98.0,M,0,Swimming
5238,18,165.0,55.0,F,1,Swimming
5239,27,165.0,64.0,F,0,Table Tennis
5240,21,170.0,60.0,F,0,Badminton
5241,22,161.0,58.0,F,1,Weightlifting
5242,33,179.0,93.0,F,0,Athletics
5243,22,172.0,56.0,F,0,Athletics
5244,18,193.0,82.0,M,1,Swimming
5245,24,175.0,74.0,F,0,Canoe Sprint
5246,26,168.0,52.0,F,0,Athletics
5247,24,180.0,70.0,M,0,Athletics
5248,22,172.0,55.0,M,0,Athletics
5249,29,173.0,74.0,F,0,Beach Volleyball
5250,29,199.0,101.0,M,0,Rowing
5251,24,184.0,84.0,M,0,Athletics
5252,27,172.0,60.0,F,0,Cycling - Track
5253,30,200.0,120.0,M,0,Wrestling
5254,18,166.0,65.0,F,0,Hockey
5255,27,168.0,65.0,F,0,Athletics
5256,23,188.0,72.0,M,0,Rowing
5257,21,164.0,55.0,M,0,Football
5258,30,191.0,96.0,M,0,Wrestling
5259,21,186.0,70.0,M,0,Swimming
5260,31,172.0,60.0,M,0,Wrestling
5261,21,181.0,75.0,M,0,Swimming
5262,29,189.0,71.0,M,0,Rowing
5263,23,192.0,115.0,M,0,Wrestling
5264,20,164.0,58.0,F,0,Equestrian
5265,23,185.0,73.0,F,0,Sailing
5266,24,185.0,85.0,M,0,Swimming
5267,21,196.0,82.0,M,0,Swimming
5268,42,168.0,73.0,F,0,Athletics
5269,22,189.0,86.0,M,0,Fencing
5270,22,158.0,61.0,F,0,Weightlifting
5271,16,166.0,62.0,M,0,Swimming
5272,31,186.0,78.0,M,0,Handball
5273,23,151.0,,F,0,Gymnastics - Artistic
5274,30,178.0,79.0,F,0,Volleyball
5275,26,163.0,75.0,F,0,Weightlifting
5276,29,165.0,45.0,F,0,Athletics
5277,20,166.0,59.0,F,0,Swimming
5278,24,164.0,66.0,M,0,Judo
5279,21,174.0,54.0,F,0,Athletics
5280,27,,,M,0,Swimming
5281,35,185.0,86.0,M,0,Sailing
5282,24,175.0,62.0,M,0,Athletics
5283,27,175.0,80.0,M,1,Fencing
5284,26,195.0,91.0,M,0,Fencing
5285,19,166.0,55.0,F,0,Archery
5286,29,168.0,89.0,F,0,Athletics
5287,20,168.0,60.0,M,0,Athletics
5288,28,176.0,68.0,M,0,Badminton
5289,32,173.0,79.0,M,0,Table Tennis
5290,27,163.0,62.0,F,0,Fencing
5291,23,167.0,68.0,M,1,Weightlifting
5292,31,161.0,70.0,F,0,Shooting
5293,21,163.0,53.0,M,0,Diving
5294,30,162.0,53.0,F,0,Athletics
5295,20,180.0,80.0,M,0,Cycling - Track
5296,24,183.0,82.0,F,0,Water Polo
5297,29,183.0,82.0,F,1,Rowing
5298,29,179.0,74.0,F,0,Football
5299,38,185.0,85.0,M,0,Equestrian
5300,30,169.0,58.0,F,0,Diving
5301,31,188.0,88.0,M,0,Handball
5302,29,198.0,,M,0,Boxing
5303,25,173.0,60.0,F,0,Athletics
5304,23,184.0,82.0,M,0,Sailing
5305,26,170.0,64.0,M,0,Sailing
5306,24,177.0,71.0,M,0,Sailing
5307,42,164.0,54.0,F,0,Equestrian
5308,19,179.0,77.0,M,0,Football
5309,32,168.0,64.0,F,0,Football
5310,35,192.0,89.0,M,0,Tennis
5311,29,178.0,76.0,M,0,Shooting
5312,23,190.0,65.0,M,0,Athletics
5313,27,183.0,73.0,F,0,Volleyball
5314,25,161.0,58.0,F,0,Archery
5315,23,188.0,90.0,M,0,Judo
5316,31,185.0,76.0,M,0,Canoe Slalom
5317,18,171.0,68.0,F,0,Swimming
5318,26,180.0,52.0,M,0,Equestrian
5319,30,192.0,115.0,M,0,Shooting
5320,22,178.0,70.0,F,0,Tennis
5321,24,183.0,79.0,M,0,Sailing
5322,25,174.0,55.0,M,0,Rowing
5323,19,169.0,61.0,F,0,Swimming
5324,22,174.0,62.0,F,0,Water Polo
5325,18,152.0,,F,0,Gymnastics - Artistic
5326,22,162.0,60.0,F,0,Football
5327,26,170.0,,F,0,Synchronised Swimming
5328,25,173.0,60.0,F,0,Athletics
5329,25,,99.0,M,0,Judo
5330,32,202.0,120.0,M,0,Wrestling
5331,24,174.0,72.0,F,0,Canoe Sprint
5332,25,160.0,50.0,F,0,Athletics
5333,30,160.0,47.0,F,0,Table Tennis
5334,22,172.0,63.0,F,0,Swimming
5335,29,162.0,52.0,F,0,Table Tennis
5336,25,172.0,,F,0,Synchronised Swimming
5337,25,174.0,67.0,F,0,Water Polo
5338,29,178.0,,M,0,Boxing
5339,40,170.0,61.0,M,0,Table Tennis
5340,32,190.0,86.0,M,0,Basketball
5341,29,190.0,86.0,M,0,Athletics
5342,24,185.0,118.0,F,0,Athletics
5343,24,185.0,73.0,M,0,Fencing
5344,28,201.0,,M,0,Taekwondo
5345,24,171.0,62.0,F,0,Swimming
5346,25,165.0,52.0,F,0,Cycling - Road
5347,41,165.0,64.0,F,0,Shooting
5348,23,179.0,65.0,M,0,Archery
5349,23,181.0,70.0,F,0,Swimming
5350,23,208.0,91.0,M,0,Swimming
5351,21,,,F,0,Swimming
5352,30,169.0,60.0,M,0,Athletics
5353,32,156.0,53.0,F,0,Tennis
5354,33,170.0,76.0,M,0,Shooting
5355,32,,,M,0,Athletics
5356,22,184.0,70.0,M,0,Hockey
5357,32,190.0,80.0,M,0,Tennis
5358,15,,,F,0,Athletics
5359,30,170.0,64.0,F,0,Football
5360,19,193.0,83.0,M,0,Swimming
5361,17,178.0,80.0,F,0,Swimming
5362,29,168.0,61.0,F,0,Athletics
5363,24,190.0,94.0,M,0,Basketball
5364,32,171.0,67.0,F,0,Volleyball
5365,31,175.0,61.0,F,0,Athletics
5366,26,168.0,56.0,F,0,Athletics
5367,24,171.0,69.0,F,0,Sailing
5368,27,195.0,98.0,M,0,Sailing
5369,23,194.0,81.0,M,1,Swimming
5370,21,179.0,79.0,M,0,Football
5371,25,172.0,73.0,F,0,Canoe Sprint
5372,21,182.0,70.0,M,0,Swimming
5373,29,187.0,92.0,M,0,Rowing
5374,23,190.0,53.0,F,0,Weightlifting
5375,28,188.0,88.0,M,5,Swimming
5376,24,191.0,88.0,M,0,Rowing
5377,32,177.0,77.0,M,0,Shooting
5378,23,173.0,70.0,M,0,Football
5379,27,188.0,79.0,F,1,Rowing
5380,24,188.0,84.0,F,1,Rowing
5381,34,190.0,81.0,M,0,Badminton
5382,32,177.0,67.0,F,0,Fencing
5383,19,159.0,62.0,F,0,Cycling - Track
5384,22,180.0,68.0,F,0,Athletics
5385,25,181.0,76.0,M,0,Rowing
5386,29,173.0,,F,0,Handball
5387,23,161.0,58.0,F,0,Archery
5388,27,188.0,85.0,M,0,Rowing
5389,24,170.0,,M,0,Boxing
5390,22,161.0,58.0,M,0,Diving
5391,25,177.0,106.0,M,0,Athletics
5392,28,,59.0,M,0,Judo
5393,27,180.0,69.0,M,0,Athletics
5394,22,188.0,88.0,M,0,Cycling - BMX
5395,21,172.0,69.0,M,0,Athletics
5396,21,156.0,56.0,F,0,Football
5397,24,170.0,57.0,M,0,Athletics
5398,23,177.0,,M,0,Taekwondo
5399,42,190.0,87.0,M,0,Sailing
5400,17,175.0,58.0,F,0,Athletics
5401,24,183.0,74.0,M,0,Football
5402,20,170.0,70.0,M,0,Football
5403,28,178.0,,F,0,Taekwondo
5404,17,168.0,,F,0,Gymnastics - Rhythmic
5405,30,188.0,85.0,M,0,Tennis
5406,23,167.0,56.0,M,0,Shooting
5407,26,155.0,,F,0,Gymnastics - Artistic
5408,27,178.0,74.0,M,0,Hockey
5409,22,174.0,62.0,M,0,Athletics
5410,33,170.0,60.0,M,0,Athletics
5411,30,175.0,71.0,M,0,Tennis
5412,22,,,M,0,Athletics
5413,24,181.0,70.0,M,0,Athletics
5414,19,185.0,79.0,M,0,Rowing
5415,21,170.0,,M,0,Gymnastics - Artistic
5416,28,154.0,47.0,F,0,Athletics
5417,33,191.0,,M,0,Taekwondo
5418,30,,,M,0,Wrestling
5419,20,174.0,60.0,F,0,Sailing
5420,28,175.0,132.0,M,0,Weightlifting
5421,29,,,M,0,Wrestling
5422,32,191.0,87.0,M,0,Water Polo
5423,30,164.0,,F,0,Taekwondo
5424,30,178.0,,M,0,Taekwondo
5425,24,170.0,63.0,F,0,Water Polo
5426,23,168.0,66.0,M,0,Shooting
5427,38,170.0,64.0,F,0,Archery
5428,25,173.0,66.0,M,0,Wrestling
5429,36,191.0,92.0,M,0,Handball
5430,26,177.0,70.0,M,0,Athletics
5431,22,187.0,79.0,M,0,Football
5432,26,201.0,92.0,M,0,Volleyball
5433,22,165.0,50.0,F,0,Athletics
5434,24,178.0,84.0,M,0,Wrestling
5435,36,168.0,53.0,F,0,Athletics
5436,23,186.0,75.0,M,0,Swimming
5437,16,177.0,,F,0,Gymnastics - Rhythmic
5438,26,163.0,61.0,F,0,Diving
5439,20,190.0,94.0,M,1,Rowing
5440,24,194.0,93.0,M,0,Swimming
5441,23,162.0,56.0,F,0,Football
5442,26,178.0,77.0,M,0,Hockey
5443,24,180.0,71.0,M,0,Cycling - Road
5444,23,208.0,118.0,M,0,Basketball
5445,34,169.0,61.0,F,0,Canoe Sprint
5446,27,173.0,70.0,F,0,Handball
5447,27,188.0,95.0,M,0,Sailing
5448,39,187.0,101.0,M,0,Sailing
5449,24,177.0,70.0,F,0,Swimming
5450,30,185.0,80.0,M,0,Sailing
5451,28,175.0,60.0,F,0,Athletics
5452,22,171.0,58.0,F,0,Swimming
5453,27,178.0,77.0,F,0,Football
5454,19,170.0,75.0,M,0,Football
5455,23,170.0,,M,1,Trampoline
5456,22,175.0,76.0,M,1,Weightlifting
5457,23,171.0,68.0,F,0,Athletics
5458,28,172.0,77.0,M,1,Weightlifting
5459,18,156.0,45.0,F,0,Athletics
5460,28,180.0,75.0,M,0,Tennis
5461,23,175.0,62.0,F,1,Swimming
5462,26,175.0,85.0,M,0,Weightlifting
5463,23,182.0,76.0,M,1,Swimming
5464,20,178.0,65.0,F,0,Athletics
5465,24,199.0,100.0,M,0,Rowing
5466,21,170.0,68.0,M,0,Football
5467,28,175.0,58.0,F,0,Athletics
5468,21,170.0,,F,0,Synchronised Swimming
5469,22,,,M,0,Swimming
5470,27,180.0,81.0,M,0,Judo
5471,28,161.0,56.0,F,0,Hockey
5472,31,178.0,72.0,M,0,Athletics
5473,20,175.0,65.0,F,0,Swimming
5474,27,191.0,104.0,M,0,Athletics
5475,24,182.0,68.0,M,0,Athletics
5476,33,153.0,51.0,F,0,Shooting
5477,26,181.0,70.0,F,0,Beach Volleyball
5478,20,,,M,0,Athletics
5479,33,183.0,72.0,M,0,Rowing
5480,23,177.0,65.0,M,0,Triathlon
5481,23,,,F,0,Athletics
5482,43,164.0,62.0,F,0,Shooting
5483,36,176.0,75.0,M,0,Shooting
5484,27,189.0,78.0,M,0,Athletics
5485,33,157.0,62.0,F,0,Table Tennis
5486,22,183.0,76.0,M,0,Athletics
5487,32,183.0,,F,0,Handball
5488,29,172.0,70.0,F,0,Football
5489,32,181.0,85.0,M,0,Table Tennis
5490,21,171.0,60.0,F,0,Shooting
5491,15,153.0,60.0,F,0,Swimming
5492,24,166.0,,F,0,Synchronised Swimming
5493,28,170.0,63.0,F,0,Fencing
5494,26,165.0,62.0,M,1,Diving
5495,26,184.0,74.0,F,0,Rowing
5496,31,,56.0,F,0,Judo
5497,21,194.0,77.0,M,0,Beach Volleyball
5498,24,172.0,60.0,F,0,Athletics
5499,32,183.0,76.0,M,0,Swimming
5500,32,178.0,77.0,F,0,Sailing
5501,23,178.0,,M,0,Boxing
5502,21,,,F,0,Swimming
5503,30,152.0,44.0,F,0,Athletics
5504,29,182.0,74.0,M,0,Hockey
5505,30,180.0,70.0,F,0,Sailing
5506,39,202.0,105.0,M,0,Rowing
5507,27,180.0,75.0,F,0,Equestrian
5508,33,167.0,53.0,F,0,Swimming
5509,27,190.0,80.0,M,0,Athletics
5510,28,186.0,80.0,F,0,Athletics
5511,31,189.0,121.0,M,0,Athletics
5512,19,168.0,,F,0,Synchronised Swimming
5513,21,140.0,62.0,M,0,Weightlifting
5514,21,190.0,72.0,M,0,Rowing
5515,26,188.0,84.0,M,0,Athletics
5516,24,172.0,81.0,M,0,Judo
5517,29,177.0,60.0,F,0,Hockey
5518,28,183.0,81.0,M,0,Fencing
5519,29,168.0,55.0,F,0,Cycling - Mountain Bike
5520,21,188.0,89.0,M,0,Football
5521,18,163.0,49.0,F,0,Fencing
5522,33,182.0,61.0,M,0,Athletics
5523,27,191.0,82.0,M,0,Cycling - Track
5524,30,170.0,56.0,F,0,Shooting
5525,30,184.0,74.0,F,0,Handball
5526,31,178.0,62.0,F,0,Triathlon
5527,23,157.0,48.0,F,0,Judo
5528,25,164.0,44.0,F,0,Athletics
5529,19,172.0,57.0,F,0,Athletics
5530,24,175.0,75.0,M,0,Canoe Sprint
5531,20,169.0,61.0,F,0,Badminton
5532,45,172.0,60.0,F,0,Sailing
5533,26,167.0,58.0,F,0,Athletics
5534,27,177.0,72.0,F,0,Tennis
5535,20,178.0,60.0,F,0,Triathlon
5536,25,184.0,70.0,M,0,Athletics
5537,30,179.0,62.0,F,0,Handball
5538,21,198.0,100.0,M,0,Judo
5539,24,186.0,83.0,M,0,Tennis
5540,30,191.0,90.0,M,0,Tennis
5541,23,181.0,85.0,M,0,Swimming
5542,25,167.0,59.0,M,0,Sailing
5543,32,176.0,61.0,F,0,Equestrian
5544,27,184.0,81.0,M,0,Volleyball
5545,22,177.0,69.0,F,0,Water Polo
5546,28,185.0,77.0,M,0,Fencing
5547,24,165.0,61.0,F,1,Badminton
5548,23,175.0,72.0,M,0,Table Tennis
5549,25,172.0,62.0,F,0,Hockey
5550,27,184.0,100.0,F,0,Athletics
5551,31,174.0,70.0,F,0,Hockey
5552,25,189.0,76.0,F,0,Volleyball
5553,29,183.0,79.0,F,0,Basketball
5554,20,160.0,51.0,F,0,Football
5555,28,165.0,66.0,F,0,Hockey
5556,40,174.0,118.0,M,0,Shooting
5557,19,184.0,78.0,F,0,Rowing
5558,21,158.0,60.0,F,0,Sailing
5559,25,158.0,63.0,F,0,Sailing
5560,32,174.0,70.0,M,0,Table Tennis
5561,37,200.0,95.0,M,0,Basketball
5562,27,170.0,105.0,M,0,Weightlifting
5563,26,187.0,80.0,F,0,Athletics
5564,27,165.0,52.0,F,0,Athletics
5565,34,162.0,55.0,F,0,Football
5566,27,198.0,98.0,M,0,Basketball
5567,27,180.0,75.0,M,0,Hockey
5568,20,,,M,0,Athletics
5569,18,173.0,70.0,F,0,Swimming
5570,20,183.0,70.0,F,0,Swimming
5571,23,158.0,,F,0,Trampoline
5572,28,172.0,67.0,F,0,Hockey
5573,25,168.0,61.0,F,0,Basketball
5574,23,182.0,91.0,M,0,Canoe Sprint
5575,24,175.0,70.0,F,0,Rowing
5576,32,191.0,91.0,M,0,Water Polo
5577,25,190.0,90.0,M,0,Judo
5578,27,155.0,45.0,F,0,Athletics
5579,48,168.0,62.0,F,0,Equestrian
5580,20,167.0,67.0,M,0,Football
5581,26,168.0,59.0,F,0,Athletics
5582,40,183.0,73.0,M,0,Equestrian
5583,26,175.0,76.0,M,0,Hockey
5584,27,177.0,74.0,M,0,Wrestling
5585,21,165.0,63.0,F,0,Cycling - Track
5586,26,169.0,61.0,F,0,Badminton
5587,24,184.0,84.0,M,0,Sailing
5588,25,177.0,,M,0,Boxing
5589,18,176.0,72.0,M,0,Swimming
5590,21,172.0,,F,0,Gymnastics - Rhythmic
5591,30,185.0,85.0,M,0,Rowing
5592,21,175.0,71.0,M,0,Rowing
5593,22,172.0,68.0,M,0,Football
5594,29,169.0,67.0,F,0,Table Tennis
5595,23,165.0,60.0,F,0,Badminton
5596,24,169.0,57.0,F,0,Shooting
5597,29,191.0,105.0,M,0,Handball
5598,36,173.0,61.0,F,0,Athletics
5599,20,188.0,74.0,M,0,Athletics
5600,20,178.0,60.0,F,0,Athletics
5601,23,194.0,77.0,M,0,Swimming
5602,26,157.0,,F,0,Boxing
5603,30,188.0,80.0,M,0,Swimming
5604,21,195.0,90.0,M,1,Swimming
5605,23,185.0,110.0,M,0,Wrestling
5606,24,169.0,61.0,F,0,Hockey
5607,30,187.0,76.0,F,0,Rowing
5608,30,175.0,70.0,M,0,Athletics
5609,29,187.0,68.0,M,0,Equestrian
5610,26,,,M,0,Athletics
5611,20,155.0,,F,0,Gymnastics - Artistic
5612,22,170.0,60.0,F,0,Fencing
5613,19,163.0,51.0,F,0,Athletics
5614,24,178.0,,M,0,Boxing
5615,24,188.0,84.0,M,0,Athletics
5616,48,188.0,102.0,M,0,Sailing
5617,19,193.0,89.0,M,0,Rowing
5618,32,170.0,53.0,F,0,Fencing
5619,27,167.0,58.0,F,0,Athletics
5620,19,188.0,80.0,M,0,Swimming
5621,25,173.0,56.0,F,0,Cycling - Road
5622,30,204.0,142.0,M,0,Athletics
5623,29,170.0,72.0,F,0,Canoe Sprint
5624,26,,59.0,M,0,Judo
5625,21,166.0,62.0,F,0,Football
5626,22,178.0,94.0,M,0,Weightlifting
5627,33,182.0,130.0,M,0,Judo
5628,17,172.0,,F,0,Gymnastics - Rhythmic
5629,25,158.0,56.0,M,0,Weightlifting
5630,24,176.0,60.0,F,0,Tennis
5631,41,169.0,63.0,F,0,Shooting
5632,30,,,F,0,Athletics
5633,24,176.0,70.0,M,0,Athletics
5634,32,196.0,100.0,M,0,Canoe Sprint
5635,24,193.0,120.0,M,0,Wrestling
5636,21,179.0,84.0,M,0,Athletics
5637,32,184.0,73.0,M,0,Sailing
5638,23,180.0,72.0,F,0,Athletics
5639,24,180.0,66.0,M,0,Wrestling
5640,22,160.0,50.0,F,0,Shooting
5641,24,155.0,,F,0,Gymnastics - Artistic
5642,21,174.0,,F,0,Gymnastics - Rhythmic
5643,26,,,M,0,Athletics
5644,29,193.0,130.0,M,0,Athletics
5645,37,169.0,55.0,M,0,Athletics
5646,18,163.0,,F,0,Gymnastics - Artistic
5647,22,179.0,72.0,M,0,Archery
5648,33,178.0,71.0,M,0,Athletics
5649,29,170.0,70.0,M,0,Swimming
5650,30,175.0,76.0,M,0,Canoe Slalom
5651,24,198.0,133.0,M,0,Judo
5652,24,187.0,87.0,M,0,Water Polo
5653,28,195.0,82.0,M,1,Swimming
5654,26,160.0,57.0,F,1,Judo
5655,28,169.0,63.0,F,0,Judo
5656,26,182.0,,F,0,Taekwondo
5657,19,185.0,,M,0,Taekwondo
5658,26,180.0,65.0,F,0,Volleyball
5659,23,185.0,90.0,M,0,Judo
5660,21,184.0,100.0,M,0,Athletics
5661,26,154.0,59.0,F,0,Shooting
5662,20,164.0,,M,0,Boxing
5663,24,175.0,81.0,M,0,Judo
5664,30,180.0,90.0,M,0,Judo
5665,19,196.0,,M,0,Boxing
5666,23,166.0,61.0,F,0,Athletics
5667,25,154.0,57.0,F,0,Hockey
5668,27,194.0,101.0,M,0,Water Polo
5669,21,199.0,99.0,M,0,Swimming
5670,25,180.0,69.0,F,0,Swimming
5671,20,191.0,82.0,M,0,Athletics
5672,23,,,F,0,Athletics
5673,25,173.0,61.0,M,0,Athletics
5674,28,180.0,120.0,M,0,Judo
5675,18,190.0,91.0,M,0,Water Polo
5676,20,180.0,,F,0,Taekwondo
5677,34,177.0,67.0,F,0,Basketball
5678,28,184.0,66.0,M,0,Cycling - Road
5679,21,187.0,78.0,M,0,Football
5680,20,175.0,75.0,M,0,Football
5681,24,156.0,59.0,F,0,Cycling - Road
5682,23,,,M,0,Athletics
5683,27,167.0,63.0,F,0,Weightlifting
5684,26,161.0,62.0,F,1,Weightlifting
5685,27,173.0,60.0,F,0,Athletics
5686,23,171.0,,M,0,Boxing
5687,24,162.0,56.0,F,0,Hockey
5688,26,157.0,55.0,M,0,Wrestling
5689,22,173.0,154.0,F,0,Weightlifting
5690,19,170.0,80.0,M,0,Swimming
5691,29,170.0,75.0,F,0,Handball
5692,28,157.0,61.0,F,0,Football
5693,23,179.0,72.0,F,0,Rowing
5694,34,192.0,88.0,M,0,Swimming
5695,27,198.0,113.0,M,0,Water Polo
5696,25,185.0,100.0,M,0,Athletics
5697,20,,,F,0,Athletics
5698,22,162.0,61.0,F,0,Football
5699,25,,,M,0,Boxing
5700,30,195.0,100.0,M,0,Handball
5701,26,175.0,68.0,M,0,Cycling - Track
5702,22,188.0,89.0,M,0,Rowing
5703,23,174.0,67.0,M,0,Canoe Sprint
5704,27,174.0,64.0,F,0,Volleyball
5705,28,150.0,55.0,M,0,Wrestling
5706,27,179.0,71.0,M,0,Cycling - Mountain Bike
5707,30,189.0,92.0,M,0,Hockey
5708,25,187.0,79.0,F,0,Basketball
5709,34,165.0,63.0,F,0,Wrestling
5710,22,164.0,,F,0,Taekwondo
5711,27,165.0,57.0,M,0,Athletics
5712,24,197.0,102.0,M,0,Handball
5713,18,169.0,,M,0,Boxing
5714,21,167.0,,F,0,Gymnastics - Artistic
5715,27,159.0,52.0,F,0,Hockey
5716,22,,,M,0,Athletics
5717,29,160.0,,M,0,Gymnastics - Artistic
5718,34,191.0,100.0,M,0,Sailing
5719,29,191.0,94.0,M,0,Rowing
5720,24,175.0,80.0,M,0,Cycling - Track
5721,21,182.0,75.0,F,0,Rowing
5722,31,178.0,76.0,M,0,Fencing
5723,29,184.0,80.0,M,0,Athletics
5724,19,172.0,65.0,F,0,Badminton
5725,26,182.0,60.0,M,0,Swimming
5726,36,177.0,67.0,M,0,Sailing
5727,22,187.0,80.0,M,0,Football
5728,25,180.0,84.0,M,0,Wrestling
5729,18,175.0,67.0,F,0,Swimming
5730,27,190.0,90.0,M,0,Handball
5731,32,168.0,52.0,F,0,Shooting
5732,48,183.0,88.0,M,0,Shooting
5733,27,170.0,62.0,F,0,Swimming
5734,33,181.0,81.0,M,0,Cycling - Track
5735,23,175.0,85.0,M,0,Weightlifting
5736,26,188.0,81.0,M,0,Handball
5737,24,195.0,83.0,M,0,Swimming
5738,32,182.0,75.0,M,0,Cycling - Mountain Bike
5739,24,212.0,101.0,M,0,Handball
5740,28,174.0,68.0,F,0,Fencing
5741,16,160.0,,F,1,Gymnastics - Artistic
5742,28,181.0,75.0,M,0,Modern Pentathlon
5743,33,182.0,76.0,F,1,Rowing
5744,28,167.0,53.0,F,0,Modern Pentathlon
5745,20,163.0,,F,0,Gymnastics - Artistic
5746,18,187.0,72.0,M,0,Swimming
5747,29,178.0,85.0,M,0,Athletics
5748,19,176.0,,M,0,Boxing
5749,21,186.0,84.0,M,0,Wrestling
5750,23,183.0,67.0,F,0,Swimming
5751,21,181.0,,F,0,Boxing
5752,39,186.0,115.0,M,0,Athletics
5753,21,178.0,71.0,F,0,Volleyball
5754,24,185.0,79.0,F,1,Rowing
5755,33,170.0,71.0,M,1,Canoe Slalom
5756,18,182.0,72.0,M,0,Athletics
5757,30,170.0,61.0,F,0,Beach Volleyball
5758,27,165.0,65.0,F,0,Cycling - BMX
5759,32,185.0,68.0,M,0,Equestrian
5760,24,188.0,94.0,M,1,Rowing
5761,25,176.0,62.0,M,0,Cycling - Road
5762,31,163.0,50.0,F,0,Athletics
5763,19,182.0,77.0,M,0,Hockey
5764,24,173.0,65.0,F,0,Athletics
5765,20,158.0,69.0,M,1,Weightlifting
5766,29,190.0,135.0,M,0,Athletics
5767,27,186.0,75.0,M,1,Cycling - Road
5768,24,168.0,63.0,F,0,Handball
5769,38,182.0,79.0,M,0,Equestrian
